ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
178322,M. Layún,30,https://cdn.sofifa.org/players/4/19/178322.png,Mexico,https://cdn.sofifa.org/flags/83.png,77,77,Villarreal CF,https://cdn.sofifa.org/teams/2/light/483.png,65,28,2113,Right,3,5,3,High/ High,Normal,Yes,RCM,19,"Jul 11, 2018",,2021,5'11,168lbs,72+3,72+3,72+3,74+3,73+3,73+3,73+3,74+3,73+3,73+3,73+3,74+3,74+3,74+3,74+3,74+3,76+3,74+3,74+3,74+3,76+3,75+3,73+3,73+3,73+3,75+3,80,67,63,76,66,75,68,74,74,76,76,76,72,74,78,80,75,76,66,76,72,77,73,71,74,79,77,75,74,7,16,6,12,11,13.7M
215699,Y. Sabaly,25,https://cdn.sofifa.org/players/4/19/215699.png,Senegal,https://cdn.sofifa.org/flags/136.png,77,80,FC Girondins de Bordeaux,https://cdn.sofifa.org/teams/2/light/59.png,9,35,1842,Right,2,4,3,High/ Medium,Normal,No,RB,20,"Jun 30, 2017",,2021,5'9,157lbs,59+2,59+2,59+2,67+2,64+2,64+2,64+2,67+2,65+2,65+2,65+2,69+2,67+2,67+2,67+2,69+2,76+2,72+2,72+2,72+2,76+2,75+2,72+2,72+2,72+2,75+2,75,33,55,76,37,75,59,38,59,74,74,77,78,77,82,43,64,77,67,34,67,77,72,45,43,70,73,80,77,9,11,8,15,11,17.8M
237715,P. Cutrone,20,https://cdn.sofifa.org/players/4/19/237715.png,Italy,https://cdn.sofifa.org/flags/27.png,77,89,Milan,https://cdn.sofifa.org/teams/2/light/47.png,16,62,1759,Right,1,3,3,High/ Medium,Normal,No,RS,63,"Jul 1, 2015",,2023,6'0,172lbs,75+2,75+2,75+2,71+2,73+2,73+2,73+2,71+2,69+2,69+2,69+2,68+2,60+2,60+2,60+2,68+2,50+2,47+2,47+2,47+2,50+2,47+2,45+2,45+2,45+2,47+2,48,80,76,70,72,74,68,42,34,76,75,77,69,74,76,74,75,72,74,62,60,14,80,56,68,72,36,20,18,10,7,7,10,5,30.4M
139668,F. Marchetti,35,https://cdn.sofifa.org/players/4/19/139668.png,Italy,https://cdn.sofifa.org/flags/27.png,77,77,Genoa,https://cdn.sofifa.org/teams/2/light/110556.png,21,9,1234,Left,2,3,1,Medium/ Medium,Normal,No,GK,1,"Jul 2, 2018",,2020,6'2,183lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,12,36,12,11,14,12,35,20,55,50,60,79,51,20,84,34,62,13,36,22,12,45,22,64,9,12,14,76,76,65,77,78,3.6M
212886,W. Cyprien,23,https://cdn.sofifa.org/players/4/19/212886.png,France,https://cdn.sofifa.org/flags/18.png,77,84,OGC Nice,https://cdn.sofifa.org/teams/2/light/72.png,125,28,2155,Right,2,3,4,High/ Medium,Normal,No,LCM,25,"Jul 27, 2016",,2021,5'11,165lbs,75+2,75+2,75+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,74+2,74+2,74+2,74+2,74+2,74,77,67,78,64,78,78,82,74,78,76,77,80,70,75,82,78,79,78,79,78,76,72,76,53,79,74,77,68,8,16,8,11,14,26.3M
165526,G. Paletta,32,https://cdn.sofifa.org/players/4/19/165526.png,Italy,https://cdn.sofifa.org/flags/27.png,77,77,Jiangsu Suning FC,https://cdn.sofifa.org/teams/2/light/112162.png,5,20,1554,Right,3,3,2,Low/ High,Normal,No,RCB,29,"Feb 23, 2018",,2020,6'3,176lbs,47+3,47+3,47+3,41+3,43+3,43+3,43+3,41+3,42+3,42+3,42+3,44+3,51+3,51+3,51+3,44+3,62+3,67+3,67+3,67+3,62+3,65+3,76+3,76+3,76+3,65+3,30,16,76,54,30,48,48,35,58,52,54,34,34,73,38,60,78,73,88,44,79,81,28,18,35,74,74,81,80,10,6,15,10,14,10.8M
175254,F. Caicedo,29,https://cdn.sofifa.org/players/4/19/175254.png,Ecuador,https://cdn.sofifa.org/flags/57.png,77,77,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,9,51,1919,Left,2,3,3,Medium/ Medium,Stocky,No,ST,20,"Aug 2, 2017",,2020,6'0,181lbs,76+2,76+2,76+2,71+2,74+2,74+2,74+2,71+2,71+2,71+2,71+2,69+2,66+2,66+2,66+2,69+2,58+2,58+2,58+2,58+2,58+2,56+2,58+2,58+2,58+2,56+2,59,72,75,72,75,72,66,68,59,77,69,71,61,78,67,84,75,54,90,68,80,43,82,61,73,70,32,44,47,7,13,7,8,10,15.3M
199575,Jordi Masip,29,https://cdn.sofifa.org/players/4/19/199575.png,Spain,https://cdn.sofifa.org/flags/45.png,77,77,Real Valladolid CF,https://cdn.sofifa.org/teams/2/light/462.png,6,17,1317,Right,1,3,1,Medium/ Medium,Lean,No,GK,1,"Jul 17, 2017",,2020,5'11,168lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,13,42,19,17,21,20,38,25,57,64,70,73,65,26,81,41,54,13,21,16,11,55,12,54,21,14,13,79,76,76,74,78,13.2M
186521,B. Espinosa,28,https://cdn.sofifa.org/players/4/19/186521.png,Colombia,https://cdn.sofifa.org/flags/56.png,77,77,Girona FC,https://cdn.sofifa.org/teams/2/light/110062.png,7,29,1684,Right,1,3,2,Medium/ High,Normal,Yes,CB,2,"Jul 7, 2017",,2021,6'4,185lbs,53+2,53+2,53+2,50+2,51+2,51+2,51+2,50+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,65+2,71+2,71+2,71+2,65+2,67+2,75+2,75+2,75+2,67+2,51,39,78,74,44,40,51,42,61,67,43,51,47,68,36,56,75,61,84,42,79,77,33,49,52,70,70,80,75,11,15,12,9,12,14.7M
211354,M. Benassi,23,https://cdn.sofifa.org/players/4/19/211354.png,Italy,https://cdn.sofifa.org/flags/27.png,77,82,Fiorentina,https://cdn.sofifa.org/teams/2/light/110374.png,115,45,2057,Right,2,3,3,High/ Medium,Normal,No,RCM,24,"Aug 9, 2017",,2022,6'0,176lbs,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,73+2,74+2,74+2,74+2,73+2,72+2,72+2,72+2,72+2,72+2,70,66,68,80,70,78,68,64,76,78,67,68,74,72,68,80,68,79,75,76,74,72,76,74,52,72,71,74,70,11,7,5,12,14,20.4M
53914,P. Jagielka,35,https://cdn.sofifa.org/players/4/19/53914.png,England,https://cdn.sofifa.org/flags/14.png,77,77,Everton,https://cdn.sofifa.org/teams/2/light/7.png,21,53,1835,Right,2,3,2,Medium/ High,Normal,Yes,CB,6,"Jul 4, 2007",,2019,5'11,192lbs,55+2,55+2,55+2,51+2,53+2,53+2,53+2,51+2,53+2,53+2,53+2,53+2,59+2,59+2,59+2,53+2,65+2,69+2,69+2,69+2,65+2,67+2,75+2,75+2,75+2,67+2,55,30,77,70,44,49,55,31,66,60,40,51,45,72,61,69,81,50,77,54,79,77,48,39,55,76,78,77,76,32,33,38,32,34,4M
190875,J. Kucka,31,https://cdn.sofifa.org/players/4/19/190875.png,Slovakia,https://cdn.sofifa.org/flags/43.png,77,77,Trabzonspor,https://cdn.sofifa.org/teams/2/light/436.png,75,32,2143,Right,2,3,3,Medium/ High,Normal,No,CM,33,"Jul 11, 2017",,2020,6'1,185lbs,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,75+2,78+2,78+2,78+2,75+2,75+2,79+2,79+2,79+2,75+2,68,65,75,76,68,75,66,69,76,75,66,65,72,79,54,85,90,87,90,78,86,78,73,70,71,75,77,77,78,14,8,9,15,8,15M
201884,R. Brady,26,https://cdn.sofifa.org/players/4/19/201884.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,77,78,Burnley,https://cdn.sofifa.org/teams/2/light/1796.png,105,52,2076,Left,1,3,4,High/ Medium,Normal,Yes,LWB,12,"Jan 31, 2017",,2020,5'10,170lbs,72+2,72+2,72+2,75+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,75+2,73+2,73+2,73+2,75+2,72+2,69+2,69+2,69+2,72+2,71+2,66+2,66+2,66+2,71+2,80,70,59,72,66,78,81,79,75,76,79,78,74,74,76,78,73,74,64,75,58,66,73,77,72,74,63,68,71,12,8,13,7,7,20.7M
210333,A. Szymanowski,29,https://cdn.sofifa.org/players/4/19/210333.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,CD Leganés,https://cdn.sofifa.org/teams/2/light/100888.png,85,31,1910,Left,2,3,4,High/ Medium,Lean,Yes,LM,11,"Jul 29, 2015",,2020,5'9,143lbs,73+2,73+2,73+2,77+2,76+2,76+2,76+2,77+2,75+2,75+2,75+2,76+2,68+2,68+2,68+2,76+2,61+2,55+2,55+2,55+2,61+2,58+2,50+2,50+2,50+2,58+2,78,78,67,74,66,79,69,57,63,76,89,83,83,72,87,68,52,68,60,68,55,28,75,76,70,71,35,42,45,11,8,10,12,6,17.9M
176285,W. Reid,29,https://cdn.sofifa.org/players/4/19/176285.png,New Zealand,https://cdn.sofifa.org/flags/198.png,77,77,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,7,68,1693,Right,2,3,2,Low/ High,Normal,Yes,CB,2,"Aug 1, 2010",,2023,6'3,192lbs,58+2,58+2,58+2,50+2,53+2,53+2,53+2,50+2,52+2,52+2,52+2,51+2,57+2,57+2,57+2,51+2,63+2,68+2,68+2,68+2,63+2,67+2,75+2,75+2,75+2,67+2,28,46,79,60,30,43,33,38,59,55,55,65,54,77,40,70,72,64,81,53,83,78,42,44,55,67,75,77,78,13,15,9,10,12,13.3M
201118,Cédric,26,https://cdn.sofifa.org/players/4/19/201118.png,Portugal,https://cdn.sofifa.org/flags/38.png,77,78,Southampton,https://cdn.sofifa.org/teams/2/light/17.png,85,43,2074,Right,2,4,3,High/ Medium,Normal,Yes,RB,21,"Jun 18, 2015",,2020,5'8,148lbs,70+2,70+2,70+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,75+2,74+2,74+2,74+2,75+2,75+2,72+2,72+2,72+2,75+2,70,57,65,75,68,75,66,64,69,76,79,78,74,76,83,76,72,86,62,74,75,74,71,65,60,69,68,80,76,11,14,12,12,11,16.8M
152993,R. Civelli,34,https://cdn.sofifa.org/players/4/19/152993.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Club Atlético Banfield,https://cdn.sofifa.org/teams/2/light/110404.png,27,16,1728,Right,2,3,2,Low/ High,Lean,No,RCB,2,"Feb 7, 2017",,2020,6'5,196lbs,60+2,60+2,60+2,51+2,54+2,54+2,54+2,51+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,63+2,70+2,70+2,70+2,63+2,66+2,76+2,76+2,76+2,66+2,53,54,85,64,55,35,37,47,59,67,49,36,33,68,37,66,72,66,94,57,83,73,48,50,58,74,77,79,67,13,6,16,14,10,4M
213666,R. Loftus-Cheek,22,https://cdn.sofifa.org/players/4/19/213666.png,England,https://cdn.sofifa.org/flags/14.png,77,85,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,13,76,1947,Right,1,3,4,Medium/ Low,Normal,Yes,CM,12,"Jun 3, 2013",,2021,6'3,194lbs,70+2,70+2,70+2,73+2,74+2,74+2,74+2,73+2,76+2,76+2,76+2,75+2,76+2,76+2,76+2,75+2,68+2,71+2,71+2,71+2,68+2,66+2,66+2,66+2,66+2,66+2,62,63,58,83,54,82,58,57,81,81,68,74,73,64,67,64,59,75,80,60,79,57,79,79,45,78,59,67,61,11,7,12,15,13,26.7M
182179,S. De Maio,31,https://cdn.sofifa.org/players/4/19/182179.png,France,https://cdn.sofifa.org/flags/18.png,77,77,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,6,30,1560,Right,2,3,2,Medium/ High,Normal,No,CB,4,"Jul 1, 2017",,2020,6'3,198lbs,48+2,48+2,48+2,43+2,45+2,45+2,45+2,43+2,45+2,45+2,45+2,45+2,51+2,51+2,51+2,45+2,61+2,66+2,66+2,66+2,61+2,65+2,76+2,76+2,76+2,65+2,11,20,72,50,20,52,23,39,54,54,61,67,54,70,54,61,83,63,92,37,74,78,19,34,46,76,80,80,78,6,5,5,11,7,10.2M
134820,S. Brown,33,https://cdn.sofifa.org/players/4/19/134820.png,Scotland,https://cdn.sofifa.org/flags/42.png,77,77,Celtic,https://cdn.sofifa.org/teams/2/light/78.png,36,47,1933,Right,2,3,3,Medium/ High,Stocky,No,CDM,8,"May 29, 2007",,2019,5'9,176lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,66+2,66+2,66+2,66+2,70+2,70+2,70+2,66+2,72+2,76+2,76+2,76+2,72+2,72+2,74+2,74+2,74+2,72+2,53,44,50,82,42,70,55,44,70,72,66,68,77,76,73,70,79,87,77,48,90,77,47,63,74,86,76,75,71,7,7,14,15,14,6.5M
215716,A. Mitrović,23,https://cdn.sofifa.org/players/4/19/215716.png,Serbia,https://cdn.sofifa.org/flags/51.png,77,82,Fulham,https://cdn.sofifa.org/teams/2/light/144.png,12,52,1758,Right,1,4,3,Medium/ Medium,Normal,Yes,ST,9,"Jul 30, 2018",,2023,6'2,181lbs,76+2,76+2,76+2,67+2,72+2,72+2,72+2,67+2,69+2,69+2,69+2,64+2,61+2,61+2,61+2,64+2,44+2,48+2,48+2,48+2,44+2,42+2,48+2,48+2,48+2,42+2,29,78,84,67,76,66,39,52,43,74,60,64,67,77,63,82,81,64,88,70,89,14,82,68,66,76,25,24,13,15,12,6,7,13,23.7M
152996,P. Skjelbred,31,https://cdn.sofifa.org/players/4/19/152996.png,Norway,https://cdn.sofifa.org/flags/36.png,77,77,Hertha BSC,https://cdn.sofifa.org/teams/2/light/166.png,6,26,1920,Right,2,3,3,High/ High,Lean,Yes,CDM,3,"Sep 1, 2014",,2019,5'9,163lbs,60+2,60+2,60+2,67+2,65+2,65+2,65+2,67+2,69+2,69+2,69+2,70+2,73+2,73+2,73+2,70+2,74+2,76+2,76+2,76+2,74+2,73+2,71+2,71+2,71+2,73+2,69,46,52,75,40,75,67,61,72,79,66,55,77,77,77,56,74,86,66,42,79,81,55,75,55,77,68,77,74,7,13,11,6,7,10.2M
152997,D. Cvitanich,34,https://cdn.sofifa.org/players/4/19/152997.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Club Atlético Banfield,https://cdn.sofifa.org/teams/2/light/110404.png,47,19,1932,Right,2,3,3,High/ Low,Normal,No,ST,20,"Feb 7, 2017",,2020,5'9,159lbs,75+2,75+2,75+2,73+2,74+2,74+2,74+2,73+2,74+2,74+2,74+2,72+2,69+2,69+2,69+2,72+2,56+2,56+2,56+2,56+2,56+2,53+2,51+2,51+2,51+2,53+2,64,79,79,73,71,70,67,66,65,83,68,62,72,74,79,71,81,69,75,67,68,33,81,74,79,77,31,32,34,15,12,15,12,11,7M
224933,K. Lasagna,25,https://cdn.sofifa.org/players/4/19/224933.png,Italy,https://cdn.sofifa.org/flags/27.png,77,80,Udinese,https://cdn.sofifa.org/teams/2/light/55.png,115,29,1824,Left,2,3,3,High/ Medium,Lean,No,ST,9,"Jan 14, 2017",,2020,6'1,176lbs,76+2,76+2,76+2,74+2,75+2,75+2,75+2,74+2,72+2,72+2,72+2,72+2,63+2,63+2,63+2,72+2,53+2,48+2,48+2,48+2,53+2,51+2,43+2,43+2,43+2,51+2,60,78,72,66,74,76,66,42,50,79,89,88,81,76,72,72,76,69,69,66,40,30,80,58,66,74,26,20,18,8,14,13,15,15,21.6M
152999,R. Palacio,36,https://cdn.sofifa.org/players/4/19/152999.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,32,27,2001,Right,2,3,4,High/ High,Lean,Yes,RS,24,"Aug 18, 2017",,2019,5'9,154lbs,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,70+2,70+2,70+2,76+2,59+2,57+2,57+2,57+2,59+2,56+2,53+2,53+2,53+2,56+2,70,76,74,76,76,82,78,67,56,84,79,77,79,76,81,70,76,65,61,60,78,39,80,77,79,82,40,33,30,17,14,17,17,17,5.4M
224425,M. Wolf,23,https://cdn.sofifa.org/players/4/19/224425.png,Germany,https://cdn.sofifa.org/flags/21.png,77,82,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,12,41,1987,Right,2,4,3,High/ Medium,Lean,No,RM,27,"Jul 1, 2018",,2023,6'2,181lbs,73+2,73+2,73+2,76+2,75+2,75+2,75+2,76+2,74+2,74+2,74+2,76+2,71+2,71+2,71+2,76+2,70+2,67+2,67+2,67+2,70+2,68+2,63+2,63+2,63+2,68+2,75,75,60,73,62,78,69,71,61,78,83,84,68,73,67,70,53,86,68,67,73,64,74,74,52,68,67,54,50,12,15,7,16,8,21.3M
200875,E. Gigliotti,31,https://cdn.sofifa.org/players/4/19/200875.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Independiente,https://cdn.sofifa.org/teams/2/light/110093.png,8,24,1842,Right,1,3,3,High/ Medium,Normal,No,ST,9,"Feb 24, 2017",,2021,6'0,179lbs,75+2,75+2,75+2,69+2,72+2,72+2,72+2,69+2,70+2,70+2,70+2,67+2,64+2,64+2,64+2,67+2,54+2,56+2,56+2,56+2,54+2,53+2,55+2,55+2,55+2,53+2,51,84,78,66,73,65,57,49,46,75,61,63,68,72,62,78,77,78,79,67,71,35,82,71,63,71,59,35,24,11,9,14,13,6,11.2M
199852,N. Jørgensen,27,https://cdn.sofifa.org/players/4/19/199852.png,Denmark,https://cdn.sofifa.org/flags/13.png,77,78,Feyenoord,https://cdn.sofifa.org/teams/2/light/246.png,105,17,1896,Right,2,3,3,High/ Medium,Normal,No,ST,9,"Jul 1, 2016",,2021,6'3,183lbs,76+2,76+2,76+2,74+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,73+2,69+2,69+2,69+2,73+2,57+2,56+2,56+2,56+2,57+2,55+2,51+2,51+2,51+2,55+2,68,79,74,72,74,74,69,62,63,77,75,73,65,75,57,80,68,81,84,75,60,31,75,74,68,82,39,36,24,6,8,14,9,7,15.5M
194222,Laguardia,28,https://cdn.sofifa.org/players/4/19/194222.png,Spain,https://cdn.sofifa.org/flags/45.png,77,78,Deportivo Alavés,https://cdn.sofifa.org/teams/2/light/463.png,8,24,1663,Right,1,3,2,Medium/ High,Normal,Yes,RCB,5,"Jul 11, 2014",,2020,6'1,165lbs,53+2,53+2,53+2,50+2,51+2,51+2,51+2,50+2,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,66+2,70+2,70+2,70+2,66+2,68+2,76+2,76+2,76+2,68+2,43,49,73,70,29,36,38,35,57,58,54,63,50,67,59,40,78,76,80,30,89,76,44,46,32,70,78,79,76,14,12,13,9,10,17.4M
207537,J. Lukaku,23,https://cdn.sofifa.org/players/4/19/207537.png,Belgium,https://cdn.sofifa.org/flags/7.png,77,81,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,115,39,2042,Left,2,4,4,High/ Medium,Stocky,No,LM,5,"Jul 22, 2016",,2019,5'10,190lbs,70+2,70+2,70+2,74+2,72+2,72+2,72+2,74+2,73+2,73+2,73+2,75+2,72+2,72+2,72+2,75+2,77+2,73+2,73+2,73+2,77+2,76+2,73+2,73+2,73+2,76+2,79,54,62,74,57,80,53,46,66,80,89,93,78,78,79,76,74,76,84,66,74,77,61,68,53,76,66,74,72,8,7,14,15,9,20.4M
225713,J. Augustin,21,https://cdn.sofifa.org/players/4/19/225713.png,France,https://cdn.sofifa.org/flags/18.png,77,85,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,135,39,1791,Right,1,3,4,Medium/ Medium,Lean,No,ST,29,"Jul 6, 2017",,2022,5'10,152lbs,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,74+2,74+2,74+2,74+2,64+2,64+2,64+2,74+2,54+2,48+2,48+2,48+2,54+2,50+2,43+2,43+2,43+2,50+2,66,83,58,68,69,80,52,38,48,81,85,88,79,71,78,78,67,66,66,63,47,22,83,65,67,62,36,24,17,14,6,8,12,6,25.7M
230578,M. Diakhaby,21,https://cdn.sofifa.org/players/4/19/230578.png,France,https://cdn.sofifa.org/flags/18.png,77,84,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,11,22,1624,Right,1,3,2,Medium/ Medium,Lean,No,CB,12,"Jul 2, 2018",,2023,6'4,172lbs,54+2,54+2,54+2,50+2,52+2,52+2,52+2,50+2,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,64+2,69+2,69+2,69+2,64+2,66+2,75+2,75+2,75+2,66+2,28,36,85,68,31,50,34,26,52,57,57,59,46,70,33,45,83,75,82,29,76,78,47,45,49,73,75,77,70,15,11,10,14,11,25.3M
187570,Douglas,35,https://cdn.sofifa.org/players/4/19/187570.png,Brazil,https://cdn.sofifa.org/flags/54.png,77,77,Vitória Guimarães,https://cdn.sofifa.org/teams/2/light/1887.png,21,6,1211,Right,1,2,1,Medium/ Medium,Normal,No,GK,1,"Jan 1, 2011",,2019,6'2,192lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,14,34,14,14,16,12,32,20,33,41,44,79,50,22,74,44,72,17,38,20,14,54,14,56,18,10,12,78,75,72,74,77,4.4M
193714,N. Pejčinović,30,https://cdn.sofifa.org/players/4/19/193714.png,Serbia,https://cdn.sofifa.org/flags/51.png,77,77,Changchun Yatai FC,https://cdn.sofifa.org/teams/2/light/111769.png,65,13,1736,Right,2,3,2,Medium/ High,Normal,No,CB,39,"Jul 8, 2018",,2020,6'1,176lbs,52+2,52+2,52+2,52+2,51+2,51+2,51+2,52+2,53+2,53+2,53+2,55+2,60+2,60+2,60+2,55+2,68+2,70+2,70+2,70+2,68+2,70+2,75+2,75+2,75+2,70+2,67,30,80,67,44,45,47,31,61,63,43,62,58,72,60,59,89,71,80,44,82,77,30,56,37,71,75,75,76,10,14,7,14,10,14M
221363,D. van de Beek,21,https://cdn.sofifa.org/players/4/19/221363.png,Netherlands,https://cdn.sofifa.org/flags/34.png,77,83,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,125,14,2002,Right,2,4,3,Medium/ Medium,Normal,No,CAM,17,"Dec 27, 2013",,2022,6'0,163lbs,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,75+2,75+2,75+2,74+2,69+2,71+2,71+2,71+2,69+2,67+2,65+2,65+2,65+2,67+2,67,75,59,78,76,74,66,62,74,78,66,65,70,76,58,77,70,82,75,80,68,72,76,77,55,78,64,59,52,7,12,8,10,14,20M
224179,Borja Iglesias,25,https://cdn.sofifa.org/players/4/19/224179.png,Spain,https://cdn.sofifa.org/flags/45.png,77,82,RCD Espanyol,https://cdn.sofifa.org/teams/2/light/452.png,12,29,1783,Right,1,3,3,High/ Medium,Lean,No,ST,7,"Jul 9, 2018",,2022,6'2,190lbs,75+2,75+2,75+2,69+2,73+2,73+2,73+2,69+2,71+2,71+2,71+2,69+2,66+2,66+2,66+2,69+2,49+2,50+2,50+2,50+2,49+2,47+2,46+2,46+2,46+2,47+2,50,80,78,68,65,70,35,36,64,75,65,69,61,67,69,80,72,75,91,77,42,20,79,70,78,80,31,27,18,14,12,16,13,16,26.1M
232883,G. Shibasaki,26,https://cdn.sofifa.org/players/4/19/232883.png,Japan,https://cdn.sofifa.org/flags/163.png,77,80,Getafe CF,https://cdn.sofifa.org/teams/2/light/1860.png,11,24,2011,Right,1,3,4,Medium/ Medium,Lean,No,LM,10,"Jul 17, 2017",,2021,5'9,137lbs,69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,76+2,76+2,76+2,74+2,77+2,77+2,77+2,74+2,72+2,74+2,74+2,74+2,72+2,71+2,68+2,68+2,68+2,71+2,68,70,56,81,61,77,59,67,79,79,69,67,76,78,77,64,67,74,60,66,65,74,69,80,71,75,61,73,72,10,13,13,9,6,23.9M
206516,W. Hughes,23,https://cdn.sofifa.org/players/4/19/206516.png,England,https://cdn.sofifa.org/flags/14.png,77,84,Watford,https://cdn.sofifa.org/teams/2/light/1795.png,125,45,1949,Left,1,3,4,Medium/ Medium,Lean,Yes,RM,19,"Jun 24, 2017",,2022,6'1,163lbs,68+2,68+2,68+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,71+2,72+2,72+2,72+2,71+2,70+2,67+2,67+2,67+2,70+2,69,67,58,79,48,78,60,60,73,80,67,59,71,77,75,60,51,74,59,62,70,65,72,84,66,78,69,72,69,7,15,12,9,12,26.3M
211381,S. Boufal,24,https://cdn.sofifa.org/players/4/19/211381.png,Morocco,https://cdn.sofifa.org/flags/129.png,77,80,RC Celta,https://cdn.sofifa.org/teams/2/light/450.png,115,41,1796,Right,2,4,4,Medium/ Low,Lean,Yes,LM,19,,Southampton,"Jun 30, 2019",5'9,148lbs,68+2,68+2,68+2,77+2,75+2,75+2,75+2,77+2,76+2,76+2,76+2,76+2,69+2,69+2,69+2,76+2,56+2,51+2,51+2,51+2,56+2,51+2,38+2,38+2,38+2,51+2,69,68,35,75,70,86,71,63,66,86,84,79,89,68,84,71,34,67,40,65,47,19,72,75,69,69,16,40,32,9,16,10,14,7,
226229,T. Kehrer,21,https://cdn.sofifa.org/players/4/19/226229.png,Germany,https://cdn.sofifa.org/flags/21.png,77,84,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,11,43,1806,Left,1,5,3,Medium/ High,Lean,No,RB,4,"Aug 16, 2018",,2023,6'1,168lbs,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,61+2,62+2,62+2,62+2,61+2,71+2,70+2,70+2,70+2,71+2,73+2,75+2,75+2,75+2,73+2,56,37,76,63,32,63,45,38,58,64,74,76,69,76,65,65,78,74,70,40,80,75,48,56,36,68,72,81,85,9,9,14,10,12,22.6M
184501,M. Lang,27,https://cdn.sofifa.org/players/4/19/184501.png,Switzerland,https://cdn.sofifa.org/flags/47.png,77,78,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,8,26,2003,Right,1,4,3,High/ Medium,Normal,No,RB,6,"Jul 1, 2018",,2022,6'1,174lbs,71+2,71+2,71+2,69+2,68+2,68+2,68+2,69+2,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,75+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,75+2,78,71,80,74,68,63,45,55,73,74,69,76,66,67,57,72,80,85,79,66,69,75,67,55,59,71,75,78,77,12,8,9,10,11,14.2M
